,logFC,logCPM,F,PValue,FDR
SMKR1,-0.716766093833909,-2.61564589273845,13.9488603266395,0.000222806689148185,0.000528594886110893
DGKZP1,-0.34861850085644,-0.88729864121598,13.9486974671274,0.000222825170803547,0.000528594886110893
IL37,1.54249821507452,-3.00712675503346,13.9465276581454,0.000223071553808934,0.000529119463268327
NEK2,1.47292356684499,-1.13847904077569,13.9390771802141,0.000223919663559096,0.000531071039073832
PCLAF,1.18823784393959,-1.37560181111374,13.9325599951333,0.000224664213363066,0.000532776587461484
RP11-707O23.1,-0.810119931224384,-1.61354204938202,13.9290828414093,0.000225062483648377,0.000533660663388945
PLEKHG5,-0.294788416002981,4.6283428599956,13.9274044123893,0.000225254985520364,0.000534056683253417
SLC18A3,-0.656692655322243,0.932460623831349,13.9234026630757,0.000225714626516666,0.000535085901575996
RP11-574K11.32,0.334536524406683,-0.226976885171912,13.9224786002543,0.000225820899426675,0.000535277276763183
ACADSB,0.185054615240831,5.18778880619848,13.9138789610057,0.000226812346360315,0.000537566554194552
TEX22,-0.427269860244801,-1.54722624903126,13.9112011527015,0.000227121969127795,0.000538239509285661
GTF2H5,-0.197802355020673,4.60946214372457,13.9076211499502,0.000227536577890865,0.000539161082565327
TTC6,1.57647335226488,-2.2346730724169,13.9039098808033,0.000227967198846401,0.000540120384964663
GAB3,-0.268162577704024,3.25553002788778,13.9012682453475,0.000228274212681227,0.000540786642455899
WHAMM,0.142804618477583,4.74308192262412,13.9005997677933,0.00022835197031684,0.000540909697718637
KIAA0895,0.273644281110893,2.82918169902034,13.8992880021107,0.000228504633583225,0.00054121013813755
RPL34,-0.167939424376684,8.52104895093435,13.8987088600549,0.000228572067040683,0.000541308667808597
AGPAT4,-0.277143109914774,5.01215878400187,13.8972564918293,0.000228741264908564,0.000541648148366376
IRF8,0.65921072075817,2.91085981645856,13.8898054957182,0.000229611288829635,0.000543646886569059
RP11-855A2.2,-0.526929303871745,-1.51138082760497,13.887466067961,0.000229885146062637,0.000544233798508247
RNF8,0.143251035102461,4.19430682104791,13.8866159618603,0.000229984742864334,0.000544408077494268
CD40LG,0.836522427443702,-1.46314444406217,13.8794943403955,0.000230820818248844,0.000546325474481676
AOC2,-0.347937985665318,1.39768257455569,13.878406324183,0.000230948821922413,0.000546566705959141
MRPL33,0.249031560571613,5.51975997013574,13.8781120730603,0.000230983452538832,0.000546586929926446
AC125232.1,0.253259142142964,1.47262929241533,13.8776803517587,0.0002310342716419,0.000546645452572761
CALCB,-0.73158455131657,-0.0440957964314287,13.8774387013285,0.000231062721926442,0.000546651041576908
C5AR2,0.538970652557218,1.58356863686067,13.8770143420122,0.000231112691711621,0.000546677092470791
CRYAB,-0.412335774021014,8.34952705324043,13.8769020858026,0.000231125912102641,0.000546677092470791
LEPROTL1,-0.149980065703012,4.72704512352624,13.873150988771,0.000231568119098037,0.000547661215302514
CCDC178,-0.604678586596504,-1.36704612145606,13.8654505687732,0.000232478590664815,0.000549752442025792
AC137932.4,-0.30155623215197,1.41080529248133,13.8645658044738,0.000232583434345886,0.00054993830775036
RP11-399O19.9,-0.284965483697064,0.0214028702687887,13.8635605358263,0.000232702615837016,0.000550158029137858
BAIAP2,0.306551249172938,6.06030095505689,13.8606993154494,0.000233042172089125,0.000550898654552745
KIAA1143,0.181018379984959,4.75968004318762,13.8517410089227,0.00023410855345926,0.000553357092970708
UAP1L1,-0.328521811651332,4.15196672534335,13.8502158756487,0.00023429059482123,0.000553677969629377
SDR9C7,-0.460945947354985,-1.02656539247674,13.8501609488872,0.000234297153608079,0.000553677969629377
SLC17A8,1.53493634101128,-2.71326446765497,13.8497798636888,0.00023434266399401,0.000553723069613271
FMO1,-0.827465524940301,-0.498118710857212,13.848950153024,0.000234441781631908,0.000553894812528469
RP11-672A2.4,0.555394730074038,-1.34408920817722,13.845712741149,0.000234828930989523,0.000554746947007267
DNAJC16,0.131182936339403,4.26543745238854,13.8454563756088,0.000234859616414227,0.000554756893511861
RP11-390F4.3,1.30798830199073,-1.95389515290311,13.8448263387051,0.000234935045340087,0.000554872513532031
AF001548.6,0.564690781379299,1.43207740370875,13.8387582271841,0.000235662786811713,0.000556528573746494
PRR30,-1.19591569287174,-3.95081392451275,13.8374665198451,0.000235817994502706,0.000556832348074115
CTC-529I10.1,-0.367926016752534,-0.274552338625424,13.8353483282688,0.000236072734378477,0.000557371050835674
WASH4P,-0.274027087693623,0.22413225147504,13.8285705876812,0.000236889720989477,0.000559236955116437
FKBP7,-0.230777157261354,3.64097247811453,13.82674098618,0.000237110751408689,0.000559695695056625
MIR193BHG,0.362889068924859,0.163628444676936,13.8233147557526,0.000237525229780706,0.000560610910658358
BUB1B,1.06151033786233,-0.0288829716719187,13.8161080667348,0.000238399436978832,0.000562610857354933
ADPRM,-0.147650257458046,3.02090810826051,13.814992274222,0.000238535079442772,0.000562867573721153
NUDT21,0.146668352699604,6.08193572586801,13.8129667414217,0.000238781515370117,0.000563385640475783
CPEB2,-0.223202698074723,5.64375364223725,13.8122505318544,0.000238868714571859,0.000563527926721316
PTOV1-AS2,-0.240945835608204,3.25720852547221,13.8117291247789,0.000238932216686992,0.000563614282163597
