,logFC,logCPM,F,PValue,FDR
ANXA10,0.482489419944261,-4.17271287116447,2.72515477508694,0.0996315972639649,0.120380806463254
PPP1R27,-0.298278435271161,-2.69799700520767,2.72261507712032,0.0997889577153964,0.120563290682217
CTC-296K1.3,0.250700625043399,-1.68035261443538,2.71601229406358,0.100199344772353,0.121051434725295
ZNF704,-0.0931107153632736,5.17502981562224,2.71526399118667,0.100245971159717,0.121100083254845
NAGPA,-0.0719604551529397,2.40579502176686,2.71374176756251,0.100340893623625,0.12120706499551
POLR2J2,-0.194760988458139,-1.85663478838513,2.71310806948563,0.100380438676317,0.121247144109823
NINJ2,-0.118201120706412,1.60165162454067,2.70964575376524,0.100596801764606,0.121500778897302
RP5-1092A3.4,-0.223482055561075,1.30974691665493,2.70762333472088,0.100723421110344,0.121640842298327
DAPK2,0.133583211327645,5.26745634745032,2.70758951098326,0.100725540228341,0.121640842298327
GATA6-AS1,-0.140358364831073,3.95461295546246,2.70580509227242,0.100837406655936,0.121768216862716
COX6B1,0.111484953404966,7.5542443780201,2.70499192040267,0.100888430159563,0.121822107851477
KCNK12,0.287835105991427,-1.3583615866297,2.70431091469271,0.100931182523836,0.121866005295182
RPA2,0.0686551078742547,4.02007959841248,2.70305965136132,0.101009786501301,0.121953182269922
C19orf53,0.0693125820879372,5.19556019750271,2.70226459065963,0.101059766867136,0.122005791945131
EN2,-0.364709001080531,-3.8307153920271,2.70073352857165,0.101156091380893,0.122114341014822
HSPBP1,0.0753253888354911,4.68734308202164,2.69779527861318,0.101341229370219,0.122330084023992
UQCRB,0.139026451169092,8.64746036805458,2.69530480401881,0.101498444408151,0.122512095731436
WDR61,0.0552128388272687,3.92730079176476,2.69490752388132,0.101523548075187,0.122534631530834
ZNF737,-0.106905197367488,0.623010763810673,2.69450364060143,0.101549075973025,0.122557676470549
ELP5,0.0642140139120984,4.4377596905122,2.69311454300213,0.101636929255188,0.122655933062382
XIAP,0.0537012026334474,4.35830097560049,2.69098681028492,0.101771659224323,0.122810423761685
UNC13D,-0.12098151102126,3.09890350669706,2.69088925706779,0.10177784108144,0.122810423761685
RCCD1,0.07882125725333,2.80481400189172,2.68998684316558,0.10183504576361,0.122871665821581
CTC-338M12.4,0.116947842538467,-1.27368702065639,2.68978859728433,0.101847617444401,0.122879050450592
ERGIC3,0.0486547118197909,5.67657568488749,2.68720470684481,0.102011629717655,0.123069135497351
AC093110.3,0.0937509835205874,2.56747193426602,2.68590310357108,0.10209435871276,0.12316114069301
RNF220,0.0464722014382765,5.15161098787901,2.68492168547482,0.102156785675379,0.123228644506583
SEMA6B,-0.19143757463993,4.68754216479533,2.6821720601414,0.102331909761544,0.123432074297266
